no,minute,exp,match_id,leagueid,data_year
664595,13,-8.0,6816712704,14268,2022
580151,11,3292.0,6733108783,14539,2022
666953,26,-10896.0,6821822088,14668,2022
593954,10,-537.0,6748032069,14572,2022
620885,14,-5093.0,6776948823,14603,2022
571467,7,1061.0,6725916662,14456,2022
592632,39,-12517.0,6746509252,14572,2022
588895,22,1037.0,6742171296,14457,2022
670031,21,-11679.0,6827206136,14373,2022
623275,19,2965.0,6778089170,14552,2022
665698,15,3008.0,6818704228,14268,2022
647793,49,9610.0,6797217703,14642,2022
652669,10,942.0,6803958546,14679,2022
573145,46,-25410.0,6726897362,14388,2022
663369,22,6474.0,6813896391,14268,2022
618303,11,430.0,6774596768,14130,2022
661158,27,-3028.0,6810862848,14268,2022
634386,3,796.0,6786047896,14552,2022
622509,17,-1289.0,6777411263,14130,2022
583392,8,1454.0,6735758604,14332,2022
580553,10,-2563.0,6733352701,14373,2022
666530,27,1622.0,6820437795,14373,2022
625843,15,-7254.0,6779888677,14623,2022
605316,35,-9077.0,6762979472,14574,2022
594662,25,-3266.0,6748525538,14373,2022
606747,10,-1005.0,6765090077,14493,2022
611066,21,1192.0,6769196695,14130,2022
614098,9,603.0,6771664450,14623,2022
639848,8,21.0,6790282042,14604,2022
640686,11,1132.0,6791120394,14609,2022
620233,17,-3115.0,6776074031,14130,2022
616162,21,20323.0,6773212313,14623,2022
639876,36,29056.0,6790282042,14604,2022
585603,18,2077.0,6738388637,14373,2022
648093,14,-1149.0,6797283243,14642,2022
601607,11,897.0,6758406426,14574,2022
666682,4,-76.0,6820633429,14373,2022
648451,2,18.0,6797405942,14642,2022
620455,8,-668.0,6776567270,14552,2022
617576,21,-7517.0,6773826566,14130,2022
633154,7,-971.0,6784823929,14130,2022
590335,4,9.0,6743689513,14373,2022
667700,35,-3151.0,6823334738,14668,2022
670359,33,12727.0,6827491866,14373,2022
660006,1,0.0,6809734353,14268,2022
625260,5,418.0,6779164924,14130,2022
626569,19,10425.0,6780072164,14603,2022
601397,20,0.0,6758211535,14332,2022
612327,43,768.0,6770296907,14474,2022
643876,9,-62.0,6794318863,14373,2022
649679,6,-108.0,6798943462,14642,2022
631542,9,-1460.0,6783184684,14603,2022
663797,19,-4418.0,6814823988,14679,2022
668634,21,-11977.0,6824300148,14679,2022
665767,25,10588.0,6818781180,14268,2022
571324,45,34992.0,6725770656,14451,2022
625444,6,-543.0,6779428781,14130,2022
596745,8,1050.0,6751534727,14569,2022
620325,11,4331.0,6776192924,14130,2022
665431,42,-5301.0,6818469926,14268,2022
618829,25,7375.0,6775088099,14609,2022
648742,42,-6323.0,6797487486,14642,2022
600168,9,420.0,6756968862,14373,2022
665151,23,13641.0,6817209595,14373,2022
613479,48,0.0,6770939382,14130,2022
637102,17,1371.0,6788136325,14609,2022
634114,9,-3292.0,6785659293,14630,2022
627954,9,1412.0,6780773404,14130,2022
617153,23,-11859.0,6773580515,14630,2022
585219,34,-22015.0,6738150425,14373,2022
591152,10,-3971.0,6744521323,14571,2022
612949,15,-2666.0,6770499322,14373,2022
637301,12,-57.0,6788241822,14552,2022
571282,3,-96.0,6725770656,14451,2022
668773,53,-8774.0,6824942954,14668,2022
630591,13,877.0,6782889860,14609,2022
604174,4,20.0,6761816905,14573,2022
624902,35,43413.0,6778850086,14609,2022
656957,20,-4789.0,6807946326,14268,2022
624609,9,-1348.0,6778727938,14609,2022
579872,9,-1715.0,6732713054,14493,2022
648022,53,61176.0,6797279249,14642,2022
612246,25,1254.0,6770292517,14609,2022
586202,21,8284.0,6739041566,14571,2022
648594,22,-4872.0,6797469455,14642,2022
630491,9,1311.0,6782848861,14609,2022
595269,14,0.0,6749412053,14332,2022
631952,28,22865.0,6783614528,14552,2022
651184,20,-2630.0,6800426302,14642,2022
645156,32,-14040.0,6795478395,14552,2022
666619,22,6974.0,6820510970,14668,2022
609631,12,3236.0,6768286956,14630,2022
575598,20,8779.0,6729351051,14440,2022
585202,17,-2068.0,6738150425,14373,2022
659724,8,-730.0,6809656584,14268,2022
661340,31,-19460.0,6810903010,14268,2022
588475,27,-6728.0,6741916380,14373,2022
617814,29,-6615.0,6774032697,14630,2022
660109,21,-4693.0,6809742301,14268,2022
572393,16,-5244.0,6726561612,14471,2022
593603,15,-4720.0,6747340633,14466,2022
634884,21,3328.0,6786420252,14373,2022
653173,4,0.0,6804786224,14373,2022
570803,10,0.0,6725555080,14486,2022
594973,10,-2501.0,6748728114,14373,2022
600566,12,-309.0,6757171186,14573,2022
594961,21,10599.0,6748701097,14466,2022
612893,1,0.0,6770496741,14609,2022
635840,2,22.0,6787144828,14130,2022
587395,21,-150.0,6740851149,14570,2022
606247,42,37735.0,6764279889,14474,2022
633452,12,2220.0,6784931676,14552,2022
626573,23,13092.0,6780072164,14603,2022
590889,32,-5352.0,6744136500,14457,2022
589321,21,-7305.0,6742692560,14457,2022
589203,22,-7649.0,6742524037,14570,2022
639490,14,347.0,6789840279,14582,2022
571101,11,1994.0,6725680563,14451,2022
640054,11,414.0,6790424034,14604,2022
641326,10,166.0,6791472457,14552,2022
602266,1,0.0,6758804678,14573,2022
597815,31,-376.0,6753606687,14569,2022
663591,28,21159.0,6814029588,14373,2022
627633,8,1524.0,6780515972,14604,2022
661496,29,4611.0,6810929982,14373,2022
653551,17,4067.0,6806047576,14268,2022
620468,21,-8047.0,6776567270,14552,2022
655895,2,403.0,6807716914,14268,2022
610206,6,1351.0,6768788766,14373,2022
578357,13,-101.0,6731713618,14200,2022
613672,18,2859.0,6771394151,14552,2022
576152,14,-5245.0,6730093083,14373,2022
658969,13,4049.0,6809523804,14268,2022
612478,29,6834.0,6770343330,14373,2022
632571,45,15372.0,6784510565,14582,2022
583659,22,1039.0,6736336972,14373,2022
637802,28,-16285.0,6788521610,14130,2022
669255,7,-1259.0,6825440790,14690,2022
588521,12,-306.0,6741935264,14539,2022
580279,14,7733.0,6733189523,14539,2022
638780,2,-14.0,6789486705,14623,2022
583463,8,1457.0,6735855429,14493,2022
614785,23,-565.0,6771852714,14609,2022
660496,6,36.0,6809894646,14268,2022
647063,12,503.0,6796336666,14630,2022
654286,6,1317.0,6806217871,14373,2022
603618,24,-12414.0,6760521801,14573,2022
626777,2,112.0,6780125062,14603,2022
586807,13,1166.0,6739904942,14539,2022
645231,7,-575.0,6795566593,14642,2022
588364,35,10209.0,6741868869,14373,2022
632204,11,851.0,6784294415,14552,2022
645381,39,49823.0,6795574795,14642,2022
642300,28,-2224.0,6792792786,14582,2022
662944,14,-3154.0,6812641467,14373,2022
656203,3,299.0,6807772753,14268,2022
641325,9,-372.0,6791472457,14552,2022
574677,32,-4549.0,6728578866,14200,2022
664195,41,6045.0,6815355000,14268,2022
595094,23,-6701.0,6748942662,14466,2022
646869,24,4159.0,6795996087,14642,2022
595595,15,-4162.0,6749931110,14572,2022
643682,27,5600.0,6794121895,14373,2022
663273,8,-1510.0,6813846659,14268,2022
645045,12,-808.0,6795345090,14604,2022
577163,29,-16795.0,6730735276,14486,2022
581747,48,6434.0,6734196410,14332,2022
598074,18,4914.0,6753810507,14539,2022
666616,19,-1916.0,6820510970,14668,2022
634453,22,40.0,6786171422,14373,2022
592955,25,-4066.0,6746625399,14373,2022
660095,7,639.0,6809742301,14268,2022
584196,28,-29038.0,6736741254,14486,2022
638849,19,7016.0,6789523127,14373,2022
619001,23,1290.0,6775155786,14603,2022
625077,29,7424.0,6779027611,14552,2022
595063,34,-22445.0,6748824389,14476,2022
639410,12,-37.0,6789785880,14582,2022
584653,17,3478.0,6737321233,14493,2022
667464,18,3279.0,6822740542,14679,2022
595819,19,-9698.0,6750060151,14572,2022
634646,50,-45207.0,6786283412,14609,2022
623838,1,0.0,6778504905,14582,2022
591624,18,-3849.0,6745005365,14476,2022
590450,49,0.0,6743737739,14451,2022
603407,17,1032.0,6760373661,14574,2022
648956,15,3963.0,6797681333,14642,2022
636425,13,394.0,6787739951,14614,2022
648745,45,-4263.0,6797487486,14642,2022
585796,15,3654.0,6738527116,14373,2022
594855,2,23.0,6748637929,14373,2022
669834,45,-11912.0,6827004237,14668,2022
588846,48,0.0,6742145479,14373,2022
586548,33,-23272.0,6739476920,14493,2022
605996,36,-33401.0,6764071020,14469,2022
575093,42,-36457.0,6728997816,14200,2022
570765,24,0.0,6725527617,14440,2022
623696,19,447.0,6778466092,14609,2022
607968,34,-16842.0,6766918405,14130,2022
584323,14,1383.0,6736948095,14457,2022
645600,29,-1272.0,6795624032,14642,2022
593540,60,-14738.0,6746935857,14466,2022
616348,16,6226.0,6773272622,14603,2022
621639,38,-15056.0,6777109008,14582,2022
610825,3,377.0,6769055358,14552,2022
634848,5,840.0,6786393474,14609,2022
572690,31,1837.0,6726696515,14547,2022
669325,18,-10207.0,6825524470,14690,2022
666287,24,8713.0,6820317451,14668,2022
593208,1,199.0,6746756353,14539,2022
580558,15,-4132.0,6733352701,14373,2022
643700,16,-4536.0,6794144032,14609,2022
639462,31,-14806.0,6789806605,14373,2022
604323,3,93.0,6761951579,14573,2022
651838,8,-414.0,6801974065,14373,2022
584459,35,-44264.0,6737072070,14486,2022
631802,24,8142.0,6783429028,14552,2022
625785,17,-5366.0,6779819773,14552,2022
616352,20,8135.0,6773272622,14603,2022
16652,10,-435.0,6960797635,14664,2023
693295,27,751.0,6868740249,14750,2022
702525,8,335.0,6882084461,14749,2022
7660,24,-7624.0,6953739618,14659,2023
683925,32,0.0,6856840704,14690,2022
12189,3,-495.0,6956757572,14850,2023
4735,34,-27969.0,6951415400,14664,2023
13754,6,557.0,6958409622,14850,2023
20013,9,1021.0,6962888324,14659,2023
1913,1,-100.0,6949279807,14913,2023
713311,27,-4272.0,6898984352,14799,2022
741856,46,-21107.0,6927645604,14891,2022
724887,8,737.0,6909632450,14751,2022
11732,11,-779.0,6955963226,14565,2023
671832,17,-3003.0,6831640716,14268,2022
729080,32,4237.0,6912732415,14848,2022
692679,47,-46415.0,6867747767,14130,2022
703489,18,829.0,6882981366,14749,2022
717623,13,1679.0,6902726720,14130,2022
11584,28,-12453.0,6955762519,14565,2023
714660,41,-10590.0,6900531444,14799,2022
701631,2,242.0,6880510327,14750,2022
694774,2,-28.0,6870433875,14690,2022
682551,14,3960.0,6855252761,14750,2022
681026,1,48.0,6853494833,14130,2022
711655,32,16171.0,6897625984,14717,2022
746148,43,27687.0,6931067185,14898,2022
701120,10,804.0,6880258535,14750,2022
6096,8,-1552.0,6952249769,14659,2023
731293,5,-174.0,6915587292,14852,2022
693128,3,-127.0,6868625826,14690,2022
683412,15,-5776.0,6856671506,14373,2022
702689,12,-452.0,6882180374,14373,2022
711413,33,22199.0,6897336146,14751,2022
738509,25,5340.0,6925721419,14854,2022
677185,11,2071.0,6846908310,14373,2022
671175,54,-15892.0,6829521976,14268,2022
680998,29,-3187.0,6853460744,14715,2022
737579,30,13142.0,6924252460,14854,2022
696496,5,464.0,6873069816,14749,2022
5584,3,-205.0,6952104974,14659,2023
17185,22,-10191.0,6961160299,14800,2023
712144,45,-14848.0,6898189588,14778,2022
701115,5,364.0,6880258535,14750,2022
745485,64,58596.0,6930408974,14861,2022
19437,43,-9973.0,6962711872,14800,2023
737873,20,-1279.0,6924576222,14848,2022
706937,2,-34.0,6889590134,14752,2022
703334,21,-8255.0,6882599133,14751,2022
686510,14,-6768.0,6859463132,14608,2022
711422,7,52.0,6897337331,14130,2022
696996,2,-52.0,6874578482,14747,2022
698798,6,-972.0,6877200114,14750,2022
678937,13,4598.0,6850639226,14130,2022
727186,13,-3201.0,6912042039,14778,2022
746269,19,13142.0,6931285883,14898,2022
725197,22,-9753.0,6910139450,14778,2022
690904,13,5641.0,6865805288,14749,2022
748906,10,333.0,6940801240,14898,2022
20237,33,-5444.0,6963005315,14894,2023
685597,17,-10276.0,6858718953,14747,2022
748987,10,734.0,6941141067,14898,2022
673911,24,-1310.0,6837937879,14373,2022
683189,26,-18722.0,6856103391,14130,2022
20359,1,0.0,6963060440,14894,2023
735457,12,-1484.0,6920476618,14854,2022
735544,7,160.0,6920540237,14854,2022
1796,26,2701.0,6949088121,14659,2023
678729,36,-4925.0,6849829265,14373,2022
12088,14,5190.0,6956621615,14664,2023
694569,12,805.0,6870329375,14750,2022
725920,7,-297.0,6910534469,14799,2022
10705,14,650.0,6955483731,14894,2023
10264,46,-4285.0,6955375041,14800,2023
678373,16,-2974.0,6849555299,14690,2022
748452,17,-5326.0,6939786209,14898,2022
710312,17,-10945.0,6895948557,14717,2022
725378,11,-47.0,6910253216,14852,2022
740307,28,0.0,6926911854,14878,2022
722986,13,-2998.0,6907972484,14130,2022
732458,23,-11885.0,6915913445,14861,2022
14389,25,-15289.0,6959190692,14904,2023
680151,10,694.0,6853077003,14373,2022
16747,10,-1862.0,6960864641,14664,2023
693954,22,1778.0,6869150510,14373,2022
720885,39,-17258.0,6906396476,14751,2022
671467,34,0.0,6830678249,14679,2022
692632,44,43180.0,6867614196,14130,2022
688895,44,-25028.0,6863690614,14130,2022
19825,28,-5292.0,6962842619,14659,2023
723275,34,-1784.0,6908402575,14852,2022
15492,14,3908.0,6959917431,14858,2023
747793,17,-6721.0,6935166428,14878,2022
2463,22,-4056.0,6949818738,14664,2023
673145,22,-15348.0,6836024948,14668,2022
13163,23,7293.0,6957613260,14565,2023
718303,17,-2698.0,6903801323,14778,2022
10952,26,6213.0,6955527511,14894,2023
734386,22,-10902.0,6918887343,14854,2022
722509,5,634.0,6907583282,14130,2022
683392,18,-4284.0,6856668265,14747,2022
680553,41,-18068.0,6853245752,14690,2022
16324,29,2460.0,6960655867,14713,2023
725843,53,6116.0,6910402857,14799,2022
705316,21,0.0,6886810004,14749,2022
694662,26,12881.0,6870372134,14750,2022
706747,18,5717.0,6889441346,14778,2022
711066,48,-31345.0,6897000001,14751,2022
714098,13,-2173.0,6900221657,14799,2022
739848,16,-1612.0,6926518342,14902,2022
740686,3,-119.0,6927083027,14902,2022
720233,24,11790.0,6905821913,14751,2022
716162,25,20078.0,6901351030,14799,2022
739876,44,12517.0,6926518342,14902,2022
685603,23,-21793.0,6858718953,14747,2022
748093,35,6342.0,6936983409,14878,2022
701607,3,81.0,6880486504,14690,2022
16476,12,-412.0,6960746997,14664,2023
748451,16,-5993.0,6939786209,14898,2022
720455,1,0.0,6905931951,14751,2022
717576,58,-32592.0,6902666364,14799,2022
733154,32,12898.0,6917460206,14854,2022
690335,44,-18083.0,6865311426,14749,2022
17494,7,-191.0,6961292486,14927,2023
20153,26,-8265.0,6962950172,14859,2023
9800,12,1882.0,6955228647,14800,2023
725260,13,3796.0,6910190333,14852,2022
726569,26,-24181.0,6911250496,14778,2022
701397,21,3214.0,6880359504,14750,2022
712327,18,20388.0,6898410253,14799,2022
743876,22,-8597.0,6929257507,14856,2022
749679,8,637.0,6943260616,14898,2022
731542,51,-28565.0,6915759373,14861,2022
13591,20,-10081.0,6958177757,14894,2023
18428,26,1248.0,6961846695,14565,2023
15561,2,105.0,6959965417,14894,2023
671324,24,9143.0,6829745685,14373,2022
725444,17,8834.0,6910259030,14778,2022
696745,36,4755.0,6873977934,14717,2022
720325,50,5146.0,6905864470,14130,2022
15225,26,7040.0,6959779609,14859,2023
718829,9,1694.0,6904241881,14751,2022
748742,22,-1544.0,6940159466,14878,2022
700168,7,-801.0,6878788119,14750,2022
14945,35,32488.0,6959581641,14659,2023
713479,7,-1182.0,6899151753,14130,2022
737102,13,-1104.0,6923999061,14852,2022
734114,10,2013.0,6918874965,14854,2022
727954,37,-3788.0,6912423397,14861,2022
717153,25,539.0,6902302849,14799,2022
685219,17,2670.0,6857703487,14130,2022
691152,26,5519.0,6866312074,14130,2022
712949,15,8920.0,6898780066,14130,2022
737301,2,-159.0,6924070398,14854,2022
671282,27,-2548.0,6829692346,14268,2022
18567,31,-4295.0,6962019281,14565,2023
730591,34,-22082.0,6914389483,14861,2022
704174,34,-26603.0,6884184668,14778,2022
724902,23,5821.0,6909632450,14751,2022
6751,14,1416.0,6952971947,14664,2023
724609,18,-3301.0,6909274311,14130,2022
679872,24,8104.0,6852427854,14130,2022
748022,11,926.0,6936936938,14878,2022
712246,7,169.0,6898316561,14799,2022
686202,17,7330.0,6859092765,14373,2022
748594,28,-6585.0,6940046062,14898,2022
730491,8,-931.0,6914358912,14861,2022
695269,5,-1080.0,6870730690,14750,2022
731952,51,-5087.0,6915817066,14854,2022
978,3,72.0,6948688197,14659,2023
745156,20,3606.0,6930187564,14902,2022
16413,22,641.0,6960711437,14850,2023
709631,8,943.0,6894632513,14778,2022
675598,25,0.0,6841929075,14373,2022
685202,36,-28158.0,6857654781,14130,2022
9518,4,102.0,6954855522,14850,2023
11134,33,-1904.0,6955568531,14859,2023
688475,37,-6074.0,6863455799,14690,2022
717814,13,-293.0,6903035077,14130,2022
9903,12,-5180.0,6955277833,14894,2023
672393,20,-5022.0,6833966813,14373,2022
693603,32,14892.0,6868860019,14373,2022
734884,12,0.0,6919417694,14751,2022
2967,20,4822.0,6950322878,14659,2023
670803,25,8415.0,6828879782,14679,2022
694973,23,-8084.0,6870519636,14750,2022
700566,17,8112.0,6879167047,14778,2022
694961,11,960.0,6870519636,14750,2022
712893,2,-57.0,6898745371,14778,2022
735840,9,1400.0,6920766999,14898,2022
687395,3,77.0,6862082450,14130,2022
706247,34,5903.0,6888249878,14778,2022
733452,27,-1172.0,6917760147,14751,2022
726573,30,-40634.0,6911250496,14778,2022
690889,48,-26043.0,6865758557,14130,2022
689321,20,-3101.0,6864398715,14130,2022
689203,32,17119.0,6864192670,14749,2022
739490,9,362.0,6926211248,14796,2022
671101,16,-2408.0,6829485539,14373,2022
740054,8,225.0,6926737195,14902,2022
741326,12,1287.0,6927378510,14856,2022
702266,1,0.0,6881912892,14750,2022
697815,32,-18065.0,6876370514,14778,2022
13385,15,-1022.0,6957794955,14894,2023
727633,12,1652.0,6912230589,14778,2022
11290,5,436.0,6955623568,14565,2023
3345,27,-14194.0,6950418865,14659,2023
720468,14,-2275.0,6905931951,14751,2022
5689,1,0.0,6952132802,14894,2023
710206,35,-24673.0,6895593543,14751,2022
678357,38,27863.0,6849500068,14373,2022
713672,10,1874.0,6899338086,14778,2022
676152,17,4605.0,6842695177,14373,2022
8763,18,2709.0,6954453761,14565,2023
712478,13,-655.0,6898453877,14796,2022
732571,12,3825.0,6916981407,14852,2022
683659,28,-6253.0,6856772484,14750,2022
737802,24,3933.0,6924489216,14854,2022
19049,2,24.0,6962404886,14664,2023
688521,9,185.0,6863498673,14750,2022
680279,29,13157.0,6853119965,14373,2022
738780,18,-9720.0,6925905923,14856,2022
683463,5,450.0,6856707051,14373,2022
714785,27,-7945.0,6900653781,14799,2022
10290,19,-1674.0,6955386346,14565,2023
747063,49,2049.0,6931967256,14878,2022
4080,5,-634.0,6950706227,14894,2023
703618,13,-3327.0,6883773506,14750,2022
726777,4,470.0,6911665698,14130,2022
686807,3,-74.0,6861055830,14373,2022
745231,30,-20013.0,6930199595,14889,2022
688364,34,-25.0,6863390092,14750,2022
732204,37,-26802.0,6915865674,14854,2022
745381,36,12599.0,6930352579,14861,2022
742300,42,-50385.0,6928035497,14891,2022
12738,26,-7628.0,6957355481,14904,2023
5997,14,992.0,6952228703,14870,2023
741325,11,507.0,6927378510,14856,2022
674677,2,6.0,6839892657,14373,2022
13989,30,0.0,6958736426,14850,2023
695094,18,259.0,6870610852,14750,2022
746869,19,-6771.0,6931721113,14878,2022
695595,26,-1822.0,6871063864,14749,2022
743682,49,1795.0,6929032138,14856,2022
13067,1,0.0,6957536786,14565,2023
745045,32,894.0,6930110346,14889,2022
677163,38,13238.0,6846880329,14668,2022
681747,29,-8498.0,6854884355,14750,2022
698074,29,16655.0,6876721683,14750,2022
16410,19,-612.0,6960711437,14850,2023
734453,17,-4885.0,6918889150,14854,2022
692955,17,1045.0,6868541267,14373,2022
9889,35,15590.0,6955276972,14904,2023
684196,6,-625.0,6856920347,14750,2022
738849,22,11521.0,6925940051,14854,2022
719001,18,-4922.0,6904284638,14130,2022
725077,6,-194.0,6910085265,14130,2022
695063,28,10101.0,6870580132,14690,2022
739410,29,0.0,6926205316,14796,2022
684653,27,22900.0,6857134773,14608,2022
17258,3,-54.0,6961186116,14904,2023
695819,20,-16766.0,6871519220,14717,2022
734646,16,-6029.0,6918938775,14854,2022
723838,9,-1009.0,6908666838,14799,2022
691624,15,3994.0,6866929751,14690,2022
690450,1,0.0,6865378425,14373,2022
703407,34,15125.0,6882717489,14749,2022
748956,31,6830.0,6941018221,14898,2022
736425,8,-119.0,6922155433,14854,2022
748745,25,6244.0,6940159466,14878,2022
685796,18,-10286.0,6858828402,14373,2022
694855,5,64.0,6870469159,14750,2022
19628,3,-353.0,6962800854,14904,2023
688846,25,4855.0,6863656054,14373,2022
686548,15,3341.0,6859481881,14608,2022
705996,16,-3969.0,6887921242,14778,2022
675093,10,-3225.0,6840179662,14715,2022
670765,27,10622.0,6828806511,14679,2022
723696,11,-1316.0,6908600272,14852,2022
707968,39,16221.0,6891262450,14778,2022
684323,30,2798.0,6856970225,14750,2022
745600,29,-16977.0,6930580287,14898,2022
693540,4,-3.0,6868858017,14690,2022
716348,49,47310.0,6901508058,14799,2022
721639,2,201.0,6907021792,14799,2022
710825,11,-1040.0,6896833005,14778,2022
734848,9,-16.0,6919329139,14751,2022
672690,14,2557.0,6834164140,14668,2022
19119,38,-23508.0,6962415847,14892,2023
16081,18,526.0,6960541116,14713,2023
693208,26,1985.0,6868687143,14690,2022
680558,46,-36880.0,6853245752,14690,2022
743700,9,2532.0,6929095559,14898,2022
739462,30,21324.0,6926207769,14898,2022
704323,29,-282.0,6884404016,14749,2022
1632,5,54.0,6949012511,14913,2023
684459,23,10364.0,6857010715,14373,2022
731802,1,-48.0,6915814423,14854,2022
725785,32,-29662.0,6910376726,14852,2022
716352,4,-451.0,6901513226,14796,2022
116652,48,29961.0,7032116441,15089,2023
43089,24,7377.0,6974904065,14845,2023
52319,6,-43.0,6978701592,14565,2023
107660,11,-1264.0,7028953301,14933,2023
33719,10,-1161.0,6971020906,14859,2023
112189,24,-22409.0,7030491004,15089,2023
104735,24,209.0,7027769983,14933,2023
113754,30,12266.0,7031097091,15059,2023
120013,18,2663.0,7033519270,15089,2023
101913,4,-30.0,7026215171,14857,2023
63105,23,-3371.0,6983797066,14565,2023
91650,6,173.0,6995705391,14857,2023
74681,24,9394.0,6988858980,14659,2023
111732,31,-12162.0,7030329932,15089,2023
21626,19,4440.0,6963897381,14691,2023
78874,49,285.0,6990425994,14949,2023
42473,27,10758.0,6974571735,14858,2023
53283,18,-3249.0,6979060825,14691,2023
67417,49,31597.0,6985756865,14783,2023
111584,6,-384.0,7030155234,15074,2023
64454,6,-352.0,6984526749,14894,2023
51425,7,665.0,6978517478,14953,2023
44568,35,-15572.0,6975601674,14953,2023
32345,20,-4707.0,6970063131,14845,2023
30820,11,-1256.0,6969268257,14659,2023
61449,21,-3979.0,6983153829,14659,2023
95942,9,1168.0,7023963754,15034,2023
50914,43,38633.0,6978366390,14927,2023
106096,1,0.0,7028387649,14915,2023
81087,11,650.0,6991224776,14858,2023
42922,8,-1418.0,6974836699,14691,2023
33206,5,-74.0,6970654762,14933,2023
52483,12,-3925.0,6978739256,14949,2023
61207,4,224.0,6983083857,14894,2023
88303,46,-36911.0,6994220960,14858,2023
26979,21,1059.0,6967142754,14940,2023
20969,6,-1069.0,6963387949,14565,2023
30792,20,1868.0,6969245749,14800,2023
87373,36,4630.0,6993824544,14972,2023
46290,18,-2860.0,6976337425,14565,2023
105584,10,2926.0,7028244245,14894,2023
117185,55,-27418.0,7032319356,15089,2023
61938,25,11054.0,6983287201,14565,2023
50909,38,10505.0,6978366390,14927,2023
95279,27,-10998.0,7023741586,14860,2023
119437,34,-10567.0,7033319284,14998,2023
87667,1,0.0,6993908639,14927,2023
56731,7,317.0,6980920514,14933,2023
53128,25,4028.0,6978954302,14959,2023
36304,12,-69.0,6972260502,14886,2023
61216,13,1843.0,6983083857,14894,2023
46790,10,1088.0,6976572474,14565,2023
48592,31,11588.0,6977162140,14691,2023
28731,32,-8040.0,6967904736,14800,2023
76980,7,520.0,6989594488,14691,2023
96063,24,12138.0,7024000014,14928,2023
74991,27,-3322.0,6988948559,14953,2023
40698,10,962.0,6974065500,14894,2023
98700,24,81.0,7025005075,14753,2023
120237,28,0.0,7033620007,15035,2023
35391,1,0.0,6971812789,14894,2023
98781,16,1510.0,7025018846,14753,2023
23705,44,-28180.0,6964948218,14927,2023
32983,11,-1830.0,6970427891,14858,2023
120359,44,15162.0,7033635338,15089,2023
85251,7,-150.0,6993051265,14691,2023
85338,40,-10825.0,6993125171,14972,2023
101796,58,-15584.0,7026129287,15035,2023
28523,8,735.0,6967841412,14948,2023
112088,15,1555.0,7030456875,14915,2023
44363,24,5664.0,6975553715,14659,2023
75714,20,17814.0,6989099497,14565,2023
110705,9,0.0,7029826445,14894,2023
110264,7,71.0,7029722952,15059,2023
28167,11,-2908.0,6967748531,14948,2023
98246,23,-2153.0,7024847473,14753,2023
60106,8,-108.0,6982712944,14933,2023
75172,33,-32389.0,6988973755,14659,2023
90101,6,-1358.0,6995138942,14953,2023
72780,15,2270.0,6988086523,14972,2023
82252,10,985.0,6991768132,14999,2023
114389,18,1295.0,7031249683,14894,2023
29945,37,28302.0,6968579327,14783,2023
116747,14,2790.0,7032155550,15089,2023
43748,13,-81.0,6975249200,14933,2023
70679,2,-229.0,6987063542,14933,2023
21261,23,-332.0,6963692488,14664,2023
42426,22,-2151.0,6974569399,14565,2023
38689,9,441.0,6973117121,14691,2023
119825,45,-28013.0,7033494323,15035,2023
73069,11,-478.0,6988222962,14933,2023
115492,11,2205.0,7031659296,14998,2023
97587,41,13684.0,7024502512,15035,2023
102463,38,2330.0,7026678334,14922,2023
22939,47,7103.0,6964564180,14948,2023
113163,29,32749.0,7030838916,14933,2023
68097,17,-2462.0,6985989545,14960,2023
110952,17,470.0,7029876458,14691,2023
84180,18,5078.0,6992601937,14691,2023
72303,31,-15705.0,6987764692,14972,2023
33186,15,4641.0,6970650875,14783,2023
30347,1,0.0,6968925914,14933,2023
116324,25,1820.0,7031972698,15089,2023
75637,11,-1293.0,6989083246,14894,2023
55110,31,31357.0,6980073252,14953,2023
44456,29,1402.0,6975587904,14659,2023
56541,2,-9.0,6980745169,14933,2023
60860,17,-1148.0,6982946267,14933,2023
63892,28,-21194.0,6984256703,14565,2023
89642,23,-10329.0,6994986614,14894,2023
90480,14,-6429.0,6995237473,14859,2023
70027,21,-1089.0,6986752000,14892,2023
65956,19,-2648.0,6985096031,14691,2023
89670,23,4867.0,6995012368,14894,2023
35397,7,567.0,6971812789,14894,2023
97887,4,479.0,7024699982,12903,2023
51401,33,16697.0,6978514396,14927,2023
116476,37,-1347.0,7032067024,15089,2023
98245,22,-3396.0,7024847473,14753,2023
70249,26,7985.0,6986839203,14933,2023
67370,2,-96.0,6985756865,14783,2023
82948,4,210.0,6992081541,14953,2023
40129,18,-79.0,6973845856,14845,2023
117494,12,-327.0,7032448073,15089,2023
120153,26,-7244.0,7033550791,14998,2023
109800,1,-149.0,7029639382,15059,2023
75054,37,-35683.0,6988950881,14960,2023
76363,10,-310.0,6989360986,14691,2023
51191,6,244.0,6978439915,14959,2023
62121,32,32604.0,6983322747,14927,2023
93670,31,-23129.0,7001877485,14565,2023
99473,1,0.0,7025195713,14753,2023
81336,42,6127.0,6991328142,14972,2023
113591,15,5082.0,7031045328,15075,2023
118428,4,-342.0,7032883907,14659,2023
115561,5,269.0,7031749732,14998,2023
21118,48,38555.0,6963473846,14858,2023
75238,4,-134.0,6989010862,14927,2023
46539,12,-3196.0,6976464785,14565,2023
70119,38,13705.0,6986772455,14845,2023
115225,14,8787.0,7031619274,15074,2023
